usn,name,department,semester,attendance,internal_marks,assignment_score,quiz_score,lab_marks,semester_marks,study_hours
1RV21ISE3067,Sneha Malhotra,ISE,3,99.5,38.27,31.18,36.66,34.49,123.83,4.73
1RV21ISE3068,Rakesh Gupta,ISE,3,62.09,24.9,28.35,19.21,33.58,100.26,3.58
1RV21ISE3069,Arjun Desai,ISE,3,55.85,26.99,26.67,45.74,36.69,83.18,4.37
1RV21ISE3070,Sachin Bansal,ISE,3,93.29,33.28,42.72,18.36,15.73,108.92,3.36
1RV21ISE3071,Vishal Bhat,ISE,3,78.93,28.78,13.81,42.01,42.48,128.49,0.2
1RV21ISE3072,Manoj Patil,ISE,3,98.54,42.63,46.26,31.71,38.47,153.72,3.06
1RV21ISE3073,Vinay Shastri,ISE,3,86.65,43.44,20.34,31.49,34.12,160.21,2.0
1RV21ISE3074,Shiva Mehra,ISE,3,45.53,26.49,48.81,19.38,46.41,58.31,4.3
1RV21ISE3075,Akash Nair,ISE,3,71.63,35.83,24.72,23.96,23.08,96.73,1.89
1RV21ISE3076,Ganesh Aggarwal,ISE,3,88.0,35.54,36.38,24.71,33.62,119.77,3.86
1RV21ISE3077,Chandana Naik,ISE,3,65.44,34.23,45.04,25.11,34.55,132.87,3.14
1RV21ISE3078,Aarav Chauhan,ISE,3,94.12,50.0,27.88,32.55,27.04,141.72,5.13
1RV21ISE3079,Ishita Aggarwal,ISE,3,90.59,42.35,42.98,29.96,49.48,179.21,1.09
1RV21ISE3080,Priya Shastri,ISE,3,69.07,44.42,35.61,34.65,35.87,141.63,3.49
1RV21ISE3081,Bhavya Iyer,ISE,3,46.44,10.24,29.2,25.94,36.62,43.18,2.41
1RV21ISE3082,Kiran Raju,ISE,3,79.8,41.25,27.37,34.27,33.68,133.84,5.79
1RV21ISE3083,Meera Prasad,ISE,3,57.15,38.82,38.96,31.91,40.05,109.21,3.18
1RV21ISE3084,Riya Aggarwal,ISE,3,82.0,42.0,38.02,38.07,35.16,136.33,3.92
1RV21ISE3085,Tejas Raju,ISE,3,67.98,34.04,33.41,18.35,46.69,99.74,3.63
1RV21ISE3086,Ganesh Bansal,ISE,3,64.24,21.74,29.02,21.56,25.72,109.38,2.71
1RV21ISE3087,Anand Tiwari,ISE,3,77.77,33.31,31.54,42.79,19.04,132.3,4.52
1RV21ISE3088,Rashmita Aggarwal,ISE,3,80.44,39.55,42.19,24.84,38.95,111.83,4.75
1RV21ISE3089,Basavaraj Singh,ISE,3,65.91,24.55,28.83,17.89,29.96,109.16,0.99
1RV21ISE3090,Divya Acharya,ISE,3,62.35,28.31,39.56,24.72,46.18,113.92,5.09
1RV21ISE3091,Yashwanth Nair,ISE,3,97.19,46.31,23.62,32.45,31.12,141.04,2.93
1RV21ISE3092,Sneha Verma,ISE,3,58.13,37.35,40.18,50.0,40.45,88.54,2.77
1RV21ISE3093,Akash Yadav,ISE,3,61.69,32.75,47.28,28.6,43.58,118.12,2.36
1RV21ISE3094,Abhishek Mishra,ISE,3,93.31,43.0,33.11,23.02,24.25,150.41,2.08
1RV21ISE3095,Vinay Desai,ISE,3,79.12,41.2,26.09,38.48,44.46,114.15,3.36
1RV21ISE3096,Chetan Shastri,ISE,3,51.35,25.05,33.05,33.09,27.19,111.32,3.79
1RV21ISE3097,Manish Acharya,ISE,3,58.65,32.16,33.36,20.98,43.14,91.3,3.81
1RV21ISE3098,Swathi Gupta,ISE,3,58.7,32.07,44.11,22.02,28.03,104.59,6.64
1RV21ISE3099,Ganesh Prasad,ISE,3,94.14,34.57,36.89,25.43,21.81,141.01,5.21
1RV21ISE3100,Akshata Bansal,ISE,3,78.71,33.18,28.47,46.99,38.59,113.57,2.55
1RV21ISE4001,Varun Joshi,ISE,4,79.45,40.27,50.0,26.5,17.28,142.72,2.8
1RV21ISE4002,Anand Kulkarni,ISE,4,54.91,27.94,19.27,27.03,36.68,100.28,6.04
1RV21ISE4003,Meera Rao,ISE,4,41.3,34.0,7.96,30.42,23.38,90.01,3.02
1RV21ISE4004,Santhosh Sharma,ISE,4,76.86,41.12,41.39,43.52,32.83,110.18,3.58
1RV21ISE4005,Anjali Rao,ISE,4,83.65,44.42,43.12,26.74,34.33,137.61,4.13
1RV21ISE4006,Arvind Desai,ISE,4,55.5,32.58,21.6,25.47,36.31,106.36,4.19
1RV21ISE4007,Shreya Dubey,ISE,4,72.79,43.26,39.85,24.32,21.42,141.04,3.04
1RV21ISE4008,Santhosh Patil,ISE,4,39.17,16.3,35.24,33.81,29.03,93.38,3.04
1RV21ISE4009,Nikhil Patel,ISE,4,90.61,46.16,30.52,23.47,30.9,157.92,4.96
1RV21ISE4010,Harish Patil,ISE,4,27.51,31.78,37.72,30.55,47.09,77.37,5.47
1RV21ISE4011,Suresh Pillai,ISE,4,76.84,32.92,37.18,36.56,50.0,95.63,3.01
1RV21ISE4012,Mohan Aggarwal,ISE,4,93.58,38.97,5.0,8.46,39.9,126.91,4.23
1RV21ISE4013,Naveen Shetty,ISE,4,68.76,32.17,41.57,20.65,30.01,112.88,5.33
1RV21ISE4014,Vivek Malhotra,ISE,4,81.52,47.32,40.22,22.47,28.47,144.64,4.03
1RV21ISE4015,Akshata Pillai,ISE,4,95.79,43.23,34.92,23.34,31.95,127.53,5.05
1RV21ISE4016,Ishita Deshpande,ISE,4,91.78,47.26,16.14,50.0,35.32,167.83,1.1
1RV21ISE4017,Pooja Chauhan,ISE,4,99.5,47.95,21.96,35.76,30.66,156.1,0.2
1RV21ISE4018,Prasad Desai,ISE,4,96.16,41.41,47.89,25.56,39.42,158.96,4.23
1RV21ISE4019,Santhosh Menon,ISE,4,65.72,24.69,25.0,22.79,34.92,82.84,1.86
1RV21ISE4020,Rashmita Singh,ISE,4,53.82,24.93,28.97,5.0,28.78,71.67,3.39
1RV21ISE4021,Santhosh Murthy,ISE,4,80.32,28.78,21.14,37.59,28.8,105.96,5.59
1RV21ISE4022,Amit Patel,ISE,4,55.99,32.81,32.63,25.83,31.72,88.3,3.69
1RV21ISE4023,Girish Kulkarni,ISE,4,72.71,37.81,40.35,10.66,45.18,118.66,6.26
1RV21ISE4024,Nikhil Bhat,ISE,4,66.92,34.15,37.98,23.61,31.75,92.15,4.18
1RV21ISE4025,Nandini Kapoor,ISE,4,75.56,31.13,43.95,41.31,31.88,107.46,4.42
1RV21ISE4026,Tejas Yadav,ISE,4,68.21,39.07,31.74,27.51,33.74,90.02,1.57
1RV21ISE4027,Tanmay Hegde,ISE,4,95.66,49.1,40.2,31.74,35.25,154.85,2.86
1RV21ISE4028,Chetan Murthy,ISE,4,57.33,37.96,47.47,15.48,33.37,102.24,1.47
1RV21ISE4029,Manoj Murthy,ISE,4,88.45,44.19,35.68,24.51,31.04,146.87,6.18
1RV21ISE4030,Shiva Kamath,ISE,4,83.32,44.99,26.71,28.07,31.06,136.31,3.46
1RV21ISE4031,Manoj Bhat,ISE,4,48.06,29.58,41.87,18.62,36.62,101.14,5.1
1RV21ISE4032,Meera Kumar,ISE,4,56.13,37.4,33.37,43.15,33.66,109.81,0.2
1RV21ISE4033,Aarav Menon,ISE,4,78.65,31.1,25.12,46.9,21.62,129.96,1.6
1RV21ISE4034,Siddharth Shastri,ISE,4,99.5,31.16,41.73,24.3,38.54,152.13,5.25
1RV21ISE4035,Akash Menon,ISE,4,70.8,35.21,49.17,42.33,40.42,113.44,2.84
1RV21ISE4036,Sharath Acharya,ISE,4,99.5,49.51,41.15,44.0,28.36,162.09,1.49
1RV21ISE4037,Ramesh Aggarwal,ISE,4,99.5,43.8,33.68,19.36,26.83,144.56,4.91
1RV21ISE4038,Tejas Kapoor,ISE,4,89.26,36.69,28.92,15.91,24.18,109.53,3.11
1RV21ISE4039,Srinivas Mehra,ISE,4,49.05,24.1,42.04,40.14,28.67,59.09,3.64
1RV21ISE4040,Arjun Menon,ISE,4,66.53,33.36,23.0,17.18,47.15,78.66,1.88
1RV21ISE4041,Rohan Bansal,ISE,4,73.3,34.92,42.08,37.08,25.96,72.16,0.2
1RV21ISE4042,Ramesh Kapoor,ISE,4,85.32,26.51,25.64,24.18,39.23,131.15,5.18
1RV21ISE4043,Uday Menon,ISE,4,99.5,37.12,35.01,20.82,10.04,132.3,5.04
1RV21ISE4044,Naveen Rao,ISE,4,86.24,36.63,28.21,26.67,45.69,127.44,2.71
1RV21ISE4045,Shiva Hegde,ISE,4,68.59,40.08,13.15,16.71,28.83,125.99,6.23
1RV21ISE4046,Akshata Chauhan,ISE,4,99.5,37.24,27.29,39.52,16.76,145.24,2.77
1RV21ISE4047,Jyothi Bhat,ISE,4,79.93,34.55,18.73,25.51,22.11,138.41,5.35
1RV21ISE4048,Pavan Kulkarni,ISE,4,78.11,43.22,33.24,46.57,46.95,134.14,3.5
1RV21ISE4049,Uday Reddy,ISE,4,78.03,34.58,28.25,25.28,31.66,103.82,3.41
1RV21ISE4050,Tanmay Yadav,ISE,4,78.53,37.75,25.85,50.0,13.0,89.95,3.42
1RV21ISE4051,Pramod Acharya,ISE,4,99.5,34.71,32.35,34.75,20.98,132.11,5.35
1RV21ISE4052,Deepak Desai,ISE,4,62.28,28.88,25.74,38.52,41.09,69.26,6.19
1RV21ISE4053,Keerthana Sharma,ISE,4,67.12,31.73,25.35,42.37,26.96,70.1,5.47
1RV21ISE4054,Aarav Aggarwal,ISE,4,85.08,40.71,43.04,41.91,10.27,126.27,2.19
1RV21ISE4055,Bharath Rao,ISE,4,72.92,31.73,17.23,50.0,40.29,95.9,3.92
1RV21ISE4056,Siddharth Kumar,ISE,4,64.7,20.02,37.27,17.18,26.45,97.1,3.56
1RV21ISE4057,Divya Chauhan,ISE,4,59.85,26.62,29.28,14.45,35.87,111.54,4.14
1RV21ISE4058,Arvind Saxena,ISE,4,53.26,22.73,30.64,37.32,27.54,68.39,2.68
1RV21ISE4059,Kiran Joshi,ISE,4,49.37,30.32,50.0,26.07,29.05,90.5,0.29
1RV21ISE4060,Santhosh Rao,ISE,4,77.97,37.65,49.7,31.43,31.61,118.8,4.4
1RV21ISE4061,Srinivas Aggarwal,ISE,4,51.8,31.33,50.0,40.72,38.25,124.91,3.93
1RV21ISE4062,Rajesh Dubey,ISE,4,57.46,29.09,14.44,18.15,50.0,89.0,3.8
1RV21ISE4063,Harish Malhotra,ISE,4,47.17,28.43,20.39,35.72,36.77,109.57,3.49
1RV21ISE4064,Sharath Chauhan,ISE,4,87.35,40.29,41.01,39.75,48.48,102.65,6.92
1RV21ISE4065,Sachin Prasad,ISE,4,91.24,36.13,31.39,34.17,42.33,96.62,2.99
1RV21ISE4066,Girish Aggarwal,ISE,4,56.68,26.58,36.51,37.29,32.71,65.89,2.35
1RV21ISE4067,Vivek Bansal,ISE,4,99.5,45.82,40.24,25.39,46.22,157.91,3.34
1RV21ISE4068,Yashwanth Naik,ISE,4,76.74,36.97,30.07,35.38,36.07,127.44,0.2
1RV21ISE4069,Meera Bansal,ISE,4,76.33,34.61,29.04,39.1,46.74,107.98,6.14
1RV21ISE4070,Tanmay Reddy,ISE,4,81.81,29.69,40.75,39.37,30.2,119.85,2.81
1RV21ISE4071,Ananya Nair,ISE,4,99.5,42.68,29.84,24.95,46.83,130.75,4.87
1RV21ISE4072,Amit Sharma,ISE,4,63.61,33.68,41.71,40.43,15.36,112.93,3.92
1RV21ISE4073,Lakshmi Nair,ISE,4,86.06,35.05,37.52,15.0,25.76,114.23,4.77
1RV21ISE4074,Darshan Kamath,ISE,4,63.17,41.07,38.16,40.63,39.72,123.89,4.38
1RV21ISE4075,Yashwanth Mehra,ISE,4,88.13,40.56,32.36,14.54,21.69,108.92,1.8
1RV21ISE4076,Rahul Sharma,ISE,4,45.34,28.78,32.1,27.62,28.36,77.77,6.21
1RV21ISE4077,Shreya Saxena,ISE,4,83.08,40.36,34.78,32.98,34.61,136.04,0.2
1RV21ISE4078,Venkat Gowda,ISE,4,43.63,27.83,36.69,27.31,31.39,86.75,6.08
1RV21ISE4079,Pramod Aggarwal,ISE,4,99.5,33.27,22.3,45.38,34.35,141.74,2.58
1RV21ISE4080,Jyothi Murthy,ISE,4,69.09,34.08,34.5,44.91,31.36,91.56,2.29
1RV21ISE4081,Akash Kapoor,ISE,4,39.08,27.45,34.57,27.58,20.31,72.45,2.96
1RV21ISE4082,Nandini Verma,ISE,4,73.72,24.56,32.91,47.3,47.39,96.33,4.66
1RV21ISE4083,Venkat Patel,ISE,4,34.86,12.68,27.95,36.56,44.45,47.58,1.0
1RV21ISE4084,Deepak Deshpande,ISE,4,96.04,39.63,39.18,17.14,21.47,147.18,4.05
1RV21ISE4085,Abhishek Acharya,ISE,4,71.83,45.98,34.91,35.76,28.42,133.84,4.57
1RV21ISE4086,Uday Hegde,ISE,4,77.1,35.81,39.94,28.6,37.52,145.16,3.8
1RV21ISE4087,Uday Kumar,ISE,4,50.67,15.82,34.63,28.13,34.46,84.39,5.72
1RV21ISE4088,Arvind Chauhan,ISE,4,67.49,31.6,34.68,35.14,31.07,92.57,4.8
1RV21ISE4089,Vikram Aggarwal,ISE,4,85.42,35.75,22.05,6.09,42.81,116.1,3.66
1RV21ISE4090,Srinivas Malhotra,ISE,4,16.5,5.0,38.96,34.02,31.04,30.0,2.16
1RV21ISE4091,Bharath Patel,ISE,4,75.6,36.07,40.1,28.64,25.14,91.21,4.6
1RV21ISE4092,Suresh Tiwari,ISE,4,39.21,16.74,41.84,41.81,38.7,54.74,3.59
1RV21ISE4093,Yashwanth Kulkarni,ISE,4,91.44,40.05,40.73,36.46,41.47,156.16,2.42
1RV21ISE4094,Chetan Shetty,ISE,4,69.63,41.06,43.38,29.97,28.55,105.1,6.66
1RV21ISE4095,Riya Dubey,ISE,4,55.33,24.29,42.54,31.28,37.54,86.76,4.97
1RV21ISE4096,Santhosh Menon,ISE,4,84.79,33.92,43.99,28.2,15.58,104.52,2.66
1RV21ISE4097,Kiran Shetty,ISE,4,70.84,30.24,30.17,29.86,50.0,118.56,2.79
1RV21ISE4098,Santhosh Bansal,ISE,4,83.55,38.65,30.1,45.94,32.38,146.95,6.75
1RV21ISE4099,Manoj Nair,ISE,4,77.52,30.58,41.38,28.72,37.82,110.89,2.41
1RV21ISE4100,Manoj Shetty,ISE,4,72.1,36.99,33.05,33.07,41.32,142.11,6.45
1RV21CSE4101,Vivek Kulkarni,CSE,1,46.38,28.25,26.7,42.09,40.3,138.11,1.43
1RV21CSE4102,Arvind Reddy,CSE,1,46.64,26.56,35.16,20.8,25.97,110.26,3.72
1RV21CSE4103,Deepak Pillai,CSE,1,77.41,44.28,20.19,44.17,40.94,149.34,1.78
1RV21CSE4104,Tanmay Yadav,CSE,1,50.62,31.4,30.77,30.32,27.94,109.66,3.3
1RV21CSE4105,Rohan Bose,CSE,1,49.33,28.8,38.86,46.56,30.85,129.72,1.35
1RV21CSE4106,Chirag Malhotra,CSE,1,87.52,49.56,45.66,45.99,31.4,173.03,5.17
1RV21CSE4107,Vishal Das,CSE,1,64.54,40.11,41.05,40.51,22.14,144.86,3.67
1RV21CSE4108,Harsha Hegde,CSE,1,70.42,28.1,47.76,40.64,26.59,134.88,4.84
1RV21CSE4109,Vihaan Malhotra,CSE,1,90.2,44.15,32.03,21.99,47.39,156.03,4.59
1RV21CSE4110,Ankit Tiwari,CSE,1,72.46,46.54,39.29,24.29,24.19,145.45,3.69
1RV21CSE4111,Shreyas Patil,CSE,1,68.56,37.51,30.86,49.92,24.15,139.96,4.78
1RV21CSE4112,Rohan Shetty,CSE,1,79.51,43.76,32.66,21.91,31.45,148.11,3.65
1RV21CSE4113,Ramesh Sharma,CSE,1,82.42,23.44,46.54,42.53,43.06,147.17,2.47
1RV21CSE4114,Vishal Menon,CSE,1,45.18,41.66,41.59,49.16,42.86,165.44,1.53
1RV21CSE4115,Vivek Mishra,CSE,1,91.29,35.23,25.97,31.22,24.85,134.6,5.61
1RV21CSE4116,Aarav Kamble,CSE,1,62.83,20.58,47.87,46.36,44.95,144.62,1.29
1RV21CSE4117,Siddharth Nair,CSE,1,49.71,34.58,22.08,42.82,42.98,130.33,3.38
1RV21CSE4118,Ramesh Hegde,CSE,1,59.58,46.17,32.69,26.35,36.18,149.08,2.01
1RV21CSE4119,Shivam Ghosh,CSE,1,99.73,39.5,33.14,35.53,23.63,134.49,2.69
1RV21CSE4120,Suresh Deshmukh,CSE,1,57.66,26.61,22.13,38.93,26.87,120.71,5.3
1RV21CSE4121,Arjun Bhattacharya,CSE,1,58.09,40.07,26.43,23.97,48.07,142.31,3.36
1RV21CSE4122,Lokesh Banerjee,CSE,1,55.47,22.91,32.93,32.71,34.01,123.02,4.37
1RV21CSE4123,Yogesh Iyer,CSE,1,48.33,41.85,44.02,23.28,25.75,135.3,1.7
1RV21CSE4124,Nikhil Pandey,CSE,1,70.44,46.23,22.26,44.24,45.68,151.41,4.26
1RV21CSE4125,Prakash Sharma,CSE,1,98.29,47.79,45.46,24.99,34.57,156.25,3.01
1RV21CSE4126,Vihaan Hegde,CSE,1,65.84,49.56,27.96,43.52,33.65,154.22,5.79
1RV21CSE4127,Ramesh Bhat,CSE,1,84.51,24.64,28.9,49.06,37.38,138.42,4.74
1RV21CSE4128,Vihaan Patel,CSE,1,77.13,35.09,45.58,24.72,48.82,146.84,1.93
1RV21CSE4129,Tarun Gupta,CSE,1,82.14,27.06,23.6,46.71,27.39,127.02,4.1
1RV21CSE4130,Ajay Bhat,CSE,1,77.1,35.68,48.04,26.13,41.49,147.07,2.98
1RV21CSE4131,Chirag Tiwari,CSE,1,61.5,29.49,42.56,22.18,33.75,137.61,5.98
1RV21CSE4132,Arjun Chavan,CSE,1,56.72,27.96,48.0,46.43,46.38,154.93,1.79
1RV21CSE4133,Prakash Sinha,CSE,1,61.64,49.52,44.21,35.87,40.04,169.36,5.66
1RV21CSE4134,Krishna Joshi,CSE,1,59.55,46.69,42.27,24.66,28.45,138.83,2.71
1RV21CSE4135,Dev Tripathi,CSE,1,91.91,35.16,27.53,47.24,21.52,137.72,5.15
1RV21CSE4136,Aditya Sharma,CSE,1,63.35,23.92,49.39,24.85,33.26,132.33,3.8
1RV21CSE4137,Rohan Gupta,CSE,1,96.98,40.73,24.47,21.08,31.08,131.63,3.15
1RV21CSE4138,Aditya Mishra,CSE,1,65.06,47.99,49.17,21.2,30.73,156.07,4.33
1RV21CSE4139,Varun Deshmukh,CSE,1,93.63,32.19,38.62,24.64,47.9,155.9,5.88
1RV21CSE4140,Nikhil Banerjee,CSE,1,46.36,42.1,29.97,47.92,44.07,164.26,5.05
1RV21CSE4141,Aarav Sharma,CSE,1,92.0,85.0,88.0,84.0,90.0,86.0,3.5
1RV21CSE4142,Diya Patel,CSE,1,88.0,78.0,80.0,75.0,85.0,79.0,3.0
1RV21CSE4143,Rohan Verma,CSE,1,95.0,90.0,92.0,89.0,94.0,91.0,4.2
1RV21CSE4144,Ananya Reddy,CSE,1,85.0,72.0,74.0,70.0,78.0,75.0,2.8
1RV21CSE4145,Vikram Singh,CSE,1,91.0,83.0,85.0,80.0,88.0,84.0,3.6
1RV21CSE4146,Meera Nair,CSE,1,87.0,76.0,79.0,73.0,82.0,78.0,3.1
1RV21CSE4147,Arjun Rao,CSE,1,93.0,88.0,90.0,86.0,91.0,89.0,3.9
1RV21CSE4148,Kavya Iyer,CSE,1,89.0,80.0,82.0,78.0,84.0,81.0,3.2
1RV21CSE4149,Aditya Kumar,CSE,1,84.0,70.0,72.0,68.0,76.0,73.0,2.6
1RV21CSE4150,Sneha Gupta,CSE,1,90.0,82.0,84.0,79.0,87.0,83.0,3.4
1RV21CSE4151,Raj Malhotra,CSE,1,86.0,75.0,77.0,72.0,80.0,76.0,2.9
1RV21CSE4152,Pooja Das,CSE,1,94.0,89.0,91.0,87.0,93.0,90.0,4.1
1RV21CSE4153,Karan Mehta,CSE,1,82.0,68.0,70.0,65.0,74.0,71.0,2.5
1RV21CSE4154,Nisha Kulkarni,CSE,1,88.0,79.0,81.0,77.0,83.0,80.0,3.3
1RV21CSE4155,Manish Yadav,CSE,1,91.0,84.0,86.0,82.0,89.0,85.0,3.7
1RV21CSE4156,Shreya Bose,CSE,1,89.0,81.0,83.0,79.0,85.0,82.0,3.4
1RV21CSE4157,Rahul Jain,CSE,1,83.0,69.0,71.0,67.0,75.0,72.0,2.7
1RV21CSE4158,Aisha Khan,CSE,1,92.0,87.0,89.0,85.0,92.0,88.0,3.8
1RV21CSE4159,Dev Patel,CSE,1,87.0,77.0,79.0,74.0,81.0,78.0,3.0
1RV21CSE4160,Tanya Kapoor,CSE,1,90.0,83.0,85.0,80.0,88.0,84.0,3.5
